;number;id;count;thumbnail_path;error;status;colors
0;3990;cJHA4lLp32M;1;['images\\maxresdefault\\3990_US_cJHA4lLp32M_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 12367.0), ([(128, 128, 128), 'Gray'], 3442.0), ([(128, 0, 0), 'Maroon'], 1945.0), ([(192, 192, 192), 'Silver'], 1416.0), ([(128, 128, 0), 'Olive'], 766.0)]
0;3991;cKbl19xeSIQ;9;['images\\maxresdefault\\3991_US_cKbl19xeSIQ_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 12483.0), ([(128, 0, 0), 'Maroon'], 3382.0), ([(128, 128, 128), 'Gray'], 3035.0), ([(128, 128, 0), 'Olive'], 1671.0), ([(192, 192, 192), 'Silver'], 165.0)]
0;3992;cMD63TwzB1o;13;['images\\maxresdefault\\3992_US_cMD63TwzB1o_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 20375.0), ([(0, 0, 128), 'Navy'], 238.0), ([(0, 128, 128), 'Teal'], 80.0), ([(0, 0, 0), 'Black'], 24.0), ([(128, 0, 128), 'Purple'], 19.0)]
0;3993;cMtHByGJ8Ao;6;['images\\maxresdefault\\3993_US_cMtHByGJ8Ao_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8955.0), ([(0, 0, 0), 'Black'], 5581.0), ([(192, 192, 192), 'Silver'], 3626.0), ([(255, 255, 255), 'White'], 2468.0), ([(128, 0, 0), 'Maroon'], 35.0)]
0;3994;cN26ESa3IQk;1;['images\\maxresdefault\\3994_US_cN26ESa3IQk_0.jpg'];[False];[200];[([(128, 0, 0), 'Maroon'], 8273.0), ([(0, 0, 0), 'Black'], 6147.0), ([(128, 128, 0), 'Olive'], 2200.0), ([(128, 128, 128), 'Gray'], 2031.0), ([(0, 255, 255), 'Cyan'], 1627.0)]
0;3995;cNrfQm9yG5o;4;['images\\maxresdefault\\3995_US_cNrfQm9yG5o_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8687.0), ([(255, 255, 255), 'White'], 4661.0), ([(192, 192, 192), 'Silver'], 3412.0), ([(0, 0, 0), 'Black'], 3164.0), ([(0, 128, 128), 'Teal'], 389.0)]
0;3996;cON3fiEm3Lc;4;['images\\maxresdefault\\3996_US_cON3fiEm3Lc_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6832.0), ([(0, 0, 0), 'Black'], 4989.0), ([(128, 128, 128), 'Gray'], 4174.0), ([(255, 255, 255), 'White'], 1696.0), ([(255, 0, 0), 'Red'], 799.0)]
0;3997;cOZa0SpqANg;4;['images\\maxresdefault\\3997_US_cOZa0SpqANg_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 9684.0), ([(192, 192, 192), 'Silver'], 5902.0), ([(128, 128, 128), 'Gray'], 3561.0), ([(0, 0, 0), 'Black'], 947.0), ([(128, 0, 0), 'Maroon'], 433.0)]
0;3998;cOaRPJQXFG4;4;['images\\maxresdefault\\3998_US_cOaRPJQXFG4_0.jpg'];[False];[200];[([(128, 128, 0), 'Olive'], 7083.0), ([(0, 0, 0), 'Black'], 5191.0), ([(255, 255, 0), 'Yellow'], 4396.0), ([(128, 0, 0), 'Maroon'], 3154.0), ([(0, 128, 0), 'Green'], 519.0)]
0;3999;cOc3tsFWoRs;1;['ERROR'];[True];[404];[]
0;4000;cPSpmSXNy_A;6;['images\\maxresdefault\\4000_US_cPSpmSXNy_A_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6318.0), ([(0, 0, 0), 'Black'], 5326.0), ([(255, 255, 255), 'White'], 3844.0), ([(192, 192, 192), 'Silver'], 3433.0), ([(0, 128, 128), 'Teal'], 737.0)]
0;4001;cQ54GDm1eL0;3;['images\\maxresdefault\\4001_US_cQ54GDm1eL0_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8512.0), ([(0, 0, 0), 'Black'], 4710.0), ([(128, 128, 0), 'Olive'], 3971.0), ([(128, 0, 0), 'Maroon'], 2458.0), ([(192, 192, 192), 'Silver'], 1026.0)]
0;4002;cQp_C_Zrc3U;3;['images\\maxresdefault\\4002_US_cQp_C_Zrc3U_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11715.0), ([(128, 128, 128), 'Gray'], 6806.0), ([(192, 192, 192), 'Silver'], 1161.0), ([(0, 0, 128), 'Navy'], 561.0), ([(128, 0, 128), 'Purple'], 331.0)]
0;4003;cQtYcpRGGIY;12;['images\\maxresdefault\\4003_US_cQtYcpRGGIY_0.jpg'];[False];[200];[([(128, 0, 0), 'Maroon'], 6293.0), ([(128, 128, 0), 'Olive'], 5503.0), ([(0, 0, 0), 'Black'], 2876.0), ([(192, 192, 192), 'Silver'], 1918.0), ([(128, 128, 128), 'Gray'], 1911.0)]
0;4004;cRTwgPj0qx4;3;['images\\maxresdefault\\4004_US_cRTwgPj0qx4_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 11368.0), ([(128, 128, 128), 'Gray'], 2828.0), ([(255, 255, 255), 'White'], 2292.0), ([(0, 0, 0), 'Black'], 2035.0), ([(128, 0, 0), 'Maroon'], 1467.0)]
0;4005;cSFfxxVYpxk;5;['images\\maxresdefault\\4005_US_cSFfxxVYpxk_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6413.0), ([(128, 128, 128), 'Gray'], 5996.0), ([(255, 255, 255), 'White'], 3251.0), ([(0, 0, 0), 'Black'], 2661.0), ([(128, 128, 0), 'Olive'], 1342.0)]
0;4006;cSp1dM2Vj48;3;['images\\maxresdefault\\4006_US_cSp1dM2Vj48_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9744.0), ([(128, 128, 128), 'Gray'], 7259.0), ([(192, 192, 192), 'Silver'], 2185.0), ([(0, 0, 128), 'Navy'], 435.0), ([(128, 0, 0), 'Maroon'], 391.0)]
0;4007;cUMQfRrqOs8;6;['images\\maxresdefault\\4007_US_cUMQfRrqOs8_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7405.0), ([(192, 192, 192), 'Silver'], 5128.0), ([(255, 0, 0), 'Red'], 2792.0), ([(128, 128, 0), 'Olive'], 1886.0), ([(0, 0, 0), 'Black'], 1193.0)]
0;4008;cUa93K56cc0;17;['images\\maxresdefault\\4008_US_cUa93K56cc0_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5601.0), ([(128, 128, 0), 'Olive'], 5033.0), ([(128, 128, 128), 'Gray'], 4319.0), ([(128, 0, 0), 'Maroon'], 2817.0), ([(192, 192, 192), 'Silver'], 2139.0)]
0;4009;cW5ueE2vUm0;8;['ERROR'];[True];[404];[]
0;4010;cWGWYAhLuAQ;8;['ERROR'];[True];[404];[]
0;4011;cWHAsCWry8s;7;['images\\maxresdefault\\4011_US_cWHAsCWry8s_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7262.0), ([(192, 192, 192), 'Silver'], 6331.0), ([(0, 0, 0), 'Black'], 3881.0), ([(128, 0, 0), 'Maroon'], 1909.0), ([(128, 128, 0), 'Olive'], 1100.0)]
0;4012;cX-X_UFUyYE;4;['ERROR'];[True];[404];[]
0;4013;cXOZLskXCog;13;['images\\maxresdefault\\4013_US_cXOZLskXCog_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6603.0), ([(192, 192, 192), 'Silver'], 6240.0), ([(128, 128, 128), 'Gray'], 5371.0), ([(128, 128, 0), 'Olive'], 1366.0), ([(0, 128, 0), 'Green'], 450.0)]
0;4014;cY-fuk44Lu8;3;['images\\maxresdefault\\4014_US_cY-fuk44Lu8_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 16422.0), ([(192, 192, 192), 'Silver'], 3890.0), ([(255, 255, 255), 'White'], 366.0), ([(0, 0, 0), 'Black'], 48.0), ([(128, 0, 0), 'Maroon'], 5.0)]
0;4015;cYkDfWdlLak;5;['images\\maxresdefault\\4015_US_cYkDfWdlLak_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6983.0), ([(128, 128, 0), 'Olive'], 4027.0), ([(128, 0, 0), 'Maroon'], 3767.0), ([(128, 128, 128), 'Gray'], 3430.0), ([(192, 192, 192), 'Silver'], 1349.0)]
0;4016;cYw-oyJ7AEY;2;['images\\maxresdefault\\4016_US_cYw-oyJ7AEY_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 18096.0), ([(0, 128, 0), 'Green'], 1166.0), ([(192, 192, 192), 'Silver'], 478.0), ([(128, 128, 0), 'Olive'], 411.0), ([(128, 128, 128), 'Gray'], 312.0)]
0;4017;cYxzLGk2NcY;11;['ERROR'];[True];[404];[]
0;4018;cZAryCaRE3k;6;['images\\maxresdefault\\4018_US_cZAryCaRE3k_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9567.0), ([(0, 128, 128), 'Teal'], 4235.0), ([(128, 128, 128), 'Gray'], 4060.0), ([(192, 192, 192), 'Silver'], 1708.0), ([(128, 128, 0), 'Olive'], 524.0)]
0;4019;cZF20bAAFtM;5;['images\\maxresdefault\\4019_US_cZF20bAAFtM_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8959.0), ([(128, 128, 0), 'Olive'], 3877.0), ([(128, 128, 128), 'Gray'], 3427.0), ([(128, 0, 0), 'Maroon'], 2342.0), ([(192, 192, 192), 'Silver'], 1423.0)]
0;4020;cZYNADOHhVY;18;['images\\maxresdefault\\4020_US_cZYNADOHhVY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8257.0), ([(0, 128, 128), 'Teal'], 4823.0), ([(0, 0, 0), 'Black'], 4081.0), ([(128, 0, 128), 'Purple'], 1245.0), ([(255, 0, 0), 'Red'], 1060.0)]
0;4021;cZxOvNxbi7U;4;['images\\maxresdefault\\4021_US_cZxOvNxbi7U_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11968.0), ([(128, 128, 0), 'Olive'], 3040.0), ([(128, 128, 128), 'Gray'], 2761.0), ([(128, 0, 0), 'Maroon'], 1209.0), ([(192, 192, 192), 'Silver'], 714.0)]
0;4022;c_KdAO6MqiM;1;['ERROR'];[True];[404];[]
0;4023;ca3eYxZedD4;1;['images\\maxresdefault\\4023_US_ca3eYxZedD4_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9634.0), ([(128, 128, 128), 'Gray'], 4570.0), ([(0, 128, 128), 'Teal'], 3107.0), ([(192, 192, 192), 'Silver'], 1186.0), ([(0, 0, 128), 'Navy'], 1083.0)]
0;4024;caCdf94Blfw;8;['images\\maxresdefault\\4024_US_caCdf94Blfw_0.jpg'];[False];[200];[([(128, 0, 0), 'Maroon'], 18178.0), ([(192, 192, 192), 'Silver'], 1228.0), ([(128, 128, 128), 'Gray'], 997.0), ([(128, 128, 0), 'Olive'], 189.0), ([(128, 0, 128), 'Purple'], 125.0)]
0;4025;caN18WcW5XU;7;['images\\maxresdefault\\4025_US_caN18WcW5XU_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9578.0), ([(255, 255, 255), 'White'], 3205.0), ([(192, 192, 192), 'Silver'], 3181.0), ([(128, 128, 128), 'Gray'], 2553.0), ([(0, 128, 128), 'Teal'], 1688.0)]
0;4026;ccQJq3gGt4o;5;['images\\maxresdefault\\4026_US_ccQJq3gGt4o_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9469.0), ([(0, 0, 0), 'Black'], 4419.0), ([(192, 192, 192), 'Silver'], 3784.0), ([(128, 0, 0), 'Maroon'], 1983.0), ([(128, 0, 128), 'Purple'], 824.0)]
0;4027;cccyOn99s4Y;3;['ERROR'];[True];[404];[]
0;4028;ccgIXa7TIkc;10;['ERROR'];[True];[404];[]
0;4029;cclI_B8TYdg;4;['images\\maxresdefault\\4029_US_cclI_B8TYdg_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8990.0), ([(128, 128, 128), 'Gray'], 8031.0), ([(128, 0, 0), 'Maroon'], 1821.0), ([(192, 192, 192), 'Silver'], 1072.0), ([(128, 128, 0), 'Olive'], 394.0)]
0;4030;ceJcHUoO734;7;['ERROR'];[True];[404];[]
0;4031;ceXPzJ0fZNs;9;['images\\maxresdefault\\4031_US_ceXPzJ0fZNs_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 16124.0), ([(0, 0, 0), 'Black'], 2700.0), ([(128, 128, 128), 'Gray'], 1272.0), ([(192, 192, 192), 'Silver'], 640.0), ([(255, 0, 0), 'Red'], 0.0)]
0;4032;cgIbzjjbdw8;1;['images\\maxresdefault\\4032_US_cgIbzjjbdw8_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7721.0), ([(128, 128, 128), 'Gray'], 6673.0), ([(192, 192, 192), 'Silver'], 1963.0), ([(128, 0, 0), 'Maroon'], 1426.0), ([(255, 255, 255), 'White'], 1046.0)]
0;4033;cgYHbIEZWW8;7;['images\\maxresdefault\\4033_US_cgYHbIEZWW8_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6486.0), ([(0, 0, 0), 'Black'], 4980.0), ([(192, 192, 192), 'Silver'], 3633.0), ([(0, 0, 128), 'Navy'], 2964.0), ([(0, 128, 128), 'Teal'], 1507.0)]
0;4034;chFKDaZns6w;6;['images\\maxresdefault\\4034_US_chFKDaZns6w_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9123.0), ([(0, 0, 0), 'Black'], 5175.0), ([(128, 0, 0), 'Maroon'], 3431.0), ([(192, 192, 192), 'Silver'], 1715.0), ([(128, 128, 0), 'Olive'], 939.0)]
0;4035;ciYXvWbyl00;2;['ERROR'];[True];[404];[]
0;4036;cik0lYDZa7c;6;['images\\maxresdefault\\4036_US_cik0lYDZa7c_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 15087.0), ([(128, 128, 128), 'Gray'], 3118.0), ([(192, 192, 192), 'Silver'], 1149.0), ([(128, 128, 0), 'Olive'], 754.0), ([(128, 0, 0), 'Maroon'], 551.0)]
0;4037;ck2ClsAoN8w;13;['images\\maxresdefault\\4037_US_ck2ClsAoN8w_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7330.0), ([(192, 192, 192), 'Silver'], 5398.0), ([(128, 128, 128), 'Gray'], 4811.0), ([(255, 255, 255), 'White'], 1069.0), ([(0, 0, 128), 'Navy'], 862.0)]
0;4038;ckS1F3mJzb0;1;['images\\maxresdefault\\4038_US_ckS1F3mJzb0_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8225.0), ([(128, 0, 0), 'Maroon'], 3691.0), ([(128, 128, 128), 'Gray'], 3343.0), ([(128, 128, 0), 'Olive'], 2631.0), ([(192, 192, 192), 'Silver'], 1056.0)]
0;4039;clT-XYIceIc;5;['images\\maxresdefault\\4039_US_clT-XYIceIc_0.jpg'];[False];[200];[([(128, 128, 0), 'Olive'], 7032.0), ([(128, 128, 128), 'Gray'], 4164.0), ([(0, 0, 0), 'Black'], 4122.0), ([(192, 192, 192), 'Silver'], 3909.0), ([(128, 0, 0), 'Maroon'], 658.0)]
0;4040;clvljBUYduE;6;['images\\maxresdefault\\4040_US_clvljBUYduE_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9027.0), ([(0, 128, 128), 'Teal'], 7000.0), ([(192, 192, 192), 'Silver'], 2283.0), ([(255, 255, 255), 'White'], 1960.0), ([(0, 0, 0), 'Black'], 167.0)]
0;4041;cmoknv58jjE;7;['ERROR'];[True];[404];[]
0;4042;cntsqw7XOF0;10;['images\\maxresdefault\\4042_US_cntsqw7XOF0_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 19170.0), ([(192, 192, 192), 'Silver'], 1448.0), ([(128, 128, 128), 'Gray'], 113.0), ([(0, 128, 128), 'Teal'], 5.0), ([(0, 0, 0), 'Black'], 0.0)]
0;4043;coOKvrsmQiI;6;['images\\maxresdefault\\4043_US_coOKvrsmQiI_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8415.0), ([(192, 192, 192), 'Silver'], 4977.0), ([(255, 255, 255), 'White'], 3678.0), ([(0, 128, 128), 'Teal'], 1748.0), ([(0, 0, 0), 'Black'], 1285.0)]
0;4044;cosN6ilQ5u0;5;['images\\maxresdefault\\4044_US_cosN6ilQ5u0_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8611.0), ([(128, 128, 128), 'Gray'], 5970.0), ([(255, 255, 255), 'White'], 3125.0), ([(128, 128, 0), 'Olive'], 980.0), ([(0, 0, 0), 'Black'], 785.0)]
0;4045;cpGA0azFdCs;19;['images\\maxresdefault\\4045_US_cpGA0azFdCs_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 16555.0), ([(128, 128, 128), 'Gray'], 3018.0), ([(128, 0, 128), 'Purple'], 545.0), ([(128, 0, 0), 'Maroon'], 489.0), ([(0, 0, 128), 'Navy'], 60.0)]
0;4046;cpxwX6KvWbQ;11;['ERROR'];[True];[404];[]
0;4047;cqHZTqr8u-s;2;['images\\maxresdefault\\4047_US_cqHZTqr8u-s_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6191.0), ([(0, 0, 0), 'Black'], 4486.0), ([(192, 192, 192), 'Silver'], 3314.0), ([(255, 0, 0), 'Red'], 2765.0), ([(255, 255, 255), 'White'], 1974.0)]
0;4048;cqg5oc20nxk;5;['ERROR'];[True];[404];[]
0;4049;cr6H8ACWp4E;8;['images\\maxresdefault\\4049_US_cr6H8ACWp4E_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11765.0), ([(128, 128, 128), 'Gray'], 3410.0), ([(128, 0, 128), 'Purple'], 2734.0), ([(192, 192, 192), 'Silver'], 1266.0), ([(128, 0, 0), 'Maroon'], 744.0)]
0;4050;csqXekWeBYo;5;['ERROR'];[True];[404];[]
0;4051;ctBVhyZxXYY;4;['images\\maxresdefault\\4051_US_ctBVhyZxXYY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 11467.0), ([(0, 0, 0), 'Black'], 6319.0), ([(192, 192, 192), 'Silver'], 1381.0), ([(0, 0, 128), 'Navy'], 647.0), ([(255, 255, 255), 'White'], 460.0)]
0;4052;ctx4YBEdOxo;3;['images\\maxresdefault\\4052_US_ctx4YBEdOxo_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7946.0), ([(255, 255, 255), 'White'], 3891.0), ([(0, 0, 0), 'Black'], 3345.0), ([(192, 192, 192), 'Silver'], 2603.0), ([(128, 0, 0), 'Maroon'], 1639.0)]
0;4053;cv8VhlIw6Qc;4;['ERROR'];[True];[404];[]
0;4054;cxMvzK2OQTw;8;['images\\maxresdefault\\4054_US_cxMvzK2OQTw_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 13112.0), ([(128, 128, 128), 'Gray'], 3393.0), ([(192, 192, 192), 'Silver'], 2885.0), ([(128, 0, 0), 'Maroon'], 947.0), ([(128, 128, 0), 'Olive'], 252.0)]
0;4055;cy9W-ZywVPc;11;['images\\maxresdefault\\4055_US_cy9W-ZywVPc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7473.0), ([(255, 255, 255), 'White'], 4768.0), ([(192, 192, 192), 'Silver'], 3886.0), ([(0, 0, 0), 'Black'], 3282.0), ([(0, 128, 0), 'Green'], 501.0)]
0;4056;cyhU06cXfeU;7;['ERROR'];[True];[404];[]
0;4057;cytyAgu9-bA;5;['images\\maxresdefault\\4057_US_cytyAgu9-bA_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7638.0), ([(128, 128, 128), 'Gray'], 3079.0), ([(0, 0, 0), 'Black'], 2762.0), ([(0, 0, 255), 'Blue'], 2376.0), ([(0, 0, 128), 'Navy'], 1998.0)]
0;4058;czBa9nbvGNA;4;['images\\maxresdefault\\4058_US_czBa9nbvGNA_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7649.0), ([(192, 192, 192), 'Silver'], 5166.0), ([(0, 0, 0), 'Black'], 2318.0), ([(0, 0, 128), 'Navy'], 1507.0), ([(255, 255, 255), 'White'], 1449.0)]
0;4059;czX0j3L2ZzQ;1;['ERROR'];[True];[404];[]
0;4060;d-73-Cr0tQs;4;['images\\maxresdefault\\4060_US_d-73-Cr0tQs_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 15311.0), ([(192, 192, 192), 'Silver'], 1844.0), ([(255, 255, 255), 'White'], 1311.0), ([(0, 0, 0), 'Black'], 1044.0), ([(255, 255, 0), 'Yellow'], 412.0)]
0;4061;d-HPZL6AU64;13;['images\\maxresdefault\\4061_US_d-HPZL6AU64_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6592.0), ([(0, 0, 0), 'Black'], 5432.0), ([(128, 128, 128), 'Gray'], 4857.0), ([(255, 255, 255), 'White'], 1497.0), ([(128, 0, 0), 'Maroon'], 896.0)]
0;4062;d-NCySETRIc;2;['images\\maxresdefault\\4062_US_d-NCySETRIc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 5248.0), ([(255, 255, 255), 'White'], 5020.0), ([(0, 0, 0), 'Black'], 4044.0), ([(192, 192, 192), 'Silver'], 1871.0), ([(128, 128, 0), 'Olive'], 1597.0)]
0;4063;d1D1SJ-KqaQ;10;['images\\maxresdefault\\4063_US_d1D1SJ-KqaQ_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 7984.0), ([(128, 128, 128), 'Gray'], 6979.0), ([(192, 192, 192), 'Silver'], 2254.0), ([(0, 128, 128), 'Teal'], 1926.0), ([(0, 0, 128), 'Navy'], 1486.0)]
0;4064;d1hs-JI_yBE;6;['ERROR'];[True];[404];[]
0;4065;d2TrEsA3nzg;10;['images\\maxresdefault\\4065_US_d2TrEsA3nzg_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 13586.0), ([(128, 128, 128), 'Gray'], 3991.0), ([(255, 255, 255), 'White'], 2051.0), ([(192, 192, 192), 'Silver'], 1108.0), ([(255, 0, 0), 'Red'], 0.0)]
0;4066;d2sJNee7FQ4;3;['images\\maxresdefault\\4066_US_d2sJNee7FQ4_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 12408.0), ([(128, 0, 0), 'Maroon'], 3019.0), ([(128, 128, 0), 'Olive'], 2304.0), ([(128, 128, 128), 'Gray'], 2014.0), ([(255, 255, 255), 'White'], 816.0)]
0;4067;d380meD0W0M;6;['images\\maxresdefault\\4067_US_d380meD0W0M_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8330.0), ([(0, 0, 0), 'Black'], 5190.0), ([(128, 128, 128), 'Gray'], 4168.0), ([(255, 255, 255), 'White'], 1481.0), ([(0, 0, 255), 'Blue'], 434.0)]
0;4068;d3PMBPw74cc;6;['images\\maxresdefault\\4068_US_d3PMBPw74cc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7090.0), ([(192, 192, 192), 'Silver'], 3516.0), ([(128, 0, 0), 'Maroon'], 2407.0), ([(0, 0, 0), 'Black'], 1909.0), ([(128, 128, 0), 'Olive'], 1542.0)]
0;4069;d3h_uD-5d7A;5;['images\\maxresdefault\\4069_US_d3h_uD-5d7A_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 8838.0), ([(192, 192, 192), 'Silver'], 7543.0), ([(128, 128, 128), 'Gray'], 2416.0), ([(128, 0, 0), 'Maroon'], 739.0), ([(0, 0, 0), 'Black'], 627.0)]
0;4070;d4KL7vqhpWA;1;['images\\maxresdefault\\4070_US_d4KL7vqhpWA_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11213.0), ([(192, 192, 192), 'Silver'], 2878.0), ([(128, 128, 128), 'Gray'], 2191.0), ([(255, 255, 255), 'White'], 1979.0), ([(0, 128, 128), 'Teal'], 682.0)]
0;4071;d54e3kcTlHM;8;['images\\maxresdefault\\4071_US_d54e3kcTlHM_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6324.0), ([(0, 0, 0), 'Black'], 5403.0), ([(128, 128, 128), 'Gray'], 4511.0), ([(0, 0, 128), 'Navy'], 2573.0), ([(255, 255, 255), 'White'], 962.0)]
0;4072;d6awT91VKUw;2;['images\\maxresdefault\\4072_US_d6awT91VKUw_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9459.0), ([(0, 0, 128), 'Navy'], 2995.0), ([(128, 128, 128), 'Gray'], 2943.0), ([(192, 192, 192), 'Silver'], 1914.0), ([(128, 0, 0), 'Maroon'], 1463.0)]
0;4073;d6hso-SroWE;2;['images\\maxresdefault\\4073_US_d6hso-SroWE_0.jpg'];[False];[200];[([(0, 128, 128), 'Teal'], 8862.0), ([(255, 255, 255), 'White'], 4677.0), ([(0, 0, 128), 'Navy'], 4122.0), ([(128, 128, 128), 'Gray'], 1432.0), ([(192, 192, 192), 'Silver'], 1306.0)]
0;4074;d6mBbyb-vIA;2;['ERROR'];[True];[404];[]
0;4075;d7E3F0Vt2rE;1;['images\\maxresdefault\\4075_US_d7E3F0Vt2rE_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11624.0), ([(128, 128, 128), 'Gray'], 4861.0), ([(128, 128, 0), 'Olive'], 2038.0), ([(128, 0, 0), 'Maroon'], 1533.0), ([(192, 192, 192), 'Silver'], 293.0)]
0;4076;d8GHT9nK66Y;8;['images\\maxresdefault\\4076_US_d8GHT9nK66Y_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8109.0), ([(128, 128, 0), 'Olive'], 5661.0), ([(192, 192, 192), 'Silver'], 2851.0), ([(255, 255, 0), 'Yellow'], 1886.0), ([(0, 0, 0), 'Black'], 1233.0)]
0;4077;d99_h30swtM;9;['images\\maxresdefault\\4077_US_d99_h30swtM_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7064.0), ([(128, 128, 128), 'Gray'], 5370.0), ([(0, 0, 0), 'Black'], 3772.0), ([(255, 255, 255), 'White'], 1201.0), ([(128, 0, 0), 'Maroon'], 1135.0)]
0;4078;d9h_qtOoFnA;5;['images\\maxresdefault\\4078_US_d9h_qtOoFnA_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 13100.0), ([(0, 0, 0), 'Black'], 6794.0), ([(192, 192, 192), 'Silver'], 456.0), ([(128, 0, 128), 'Purple'], 244.0), ([(255, 255, 255), 'White'], 142.0)]
0;4079;dAHolupCEkc;3;['images\\maxresdefault\\4079_US_dAHolupCEkc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6369.0), ([(0, 0, 0), 'Black'], 5543.0), ([(192, 192, 192), 'Silver'], 2977.0), ([(255, 255, 255), 'White'], 2727.0), ([(128, 0, 0), 'Maroon'], 1949.0)]
0;4080;dAOZa7JYnsw;9;['images\\maxresdefault\\4080_US_dAOZa7JYnsw_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11285.0), ([(128, 128, 128), 'Gray'], 5572.0), ([(192, 192, 192), 'Silver'], 1985.0), ([(128, 0, 0), 'Maroon'], 1292.0), ([(128, 128, 0), 'Olive'], 314.0)]
0;4081;dAfqL3Hts_U;6;['images\\maxresdefault\\4081_US_dAfqL3Hts_U_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11692.0), ([(128, 128, 128), 'Gray'], 6110.0), ([(0, 128, 128), 'Teal'], 894.0), ([(192, 192, 192), 'Silver'], 619.0), ([(0, 0, 128), 'Navy'], 494.0)]
0;4082;dAgQsoPo-F0;4;['images\\maxresdefault\\4082_US_dAgQsoPo-F0_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7654.0), ([(128, 128, 128), 'Gray'], 6940.0), ([(192, 192, 192), 'Silver'], 2753.0), ([(128, 0, 0), 'Maroon'], 1512.0), ([(128, 128, 0), 'Olive'], 1500.0)]
